position,word,freq,label,function,item,activation
13,huge,8888.625,ungram_high,JJ,8,-0.20945247317087634
14,success,15078.375,ungram_high,NN,8,0.32085886510720146
15,.,24.75,ungram_high,.,8,-6.2500316988811715
1,the,6961417.875,ungram_high,DT,9,6.461418845027831
2,professor,5847.75,ungram_high,NN,9,-0.6300017567337541
3,gave,25814.25,ungram_high,VBD,9,0.8599337458566444
4,extra,10737.0,ungram_high,JJ,9,-0.019795288248643062
5,credit,8296.875,ungram_high,NN,9,-0.27863518784021635
6,to,2880389.25,ungram_high,TO,9,5.578807643890024
7,the,6961417.875,ungram_high,DT,9,6.461418845027831
8,students,16427.25,ungram_high,NNS,9,0.40679311382882744
9,near,19676.25,ungram_high,IN,9,0.5877568837961145
10,created,9876.375,ungram_high,VBN,9,-0.10366533248663548
11,the,6961417.875,ungram_high,DT,9,6.461418845027831
12,best,39268.125,ungram_high,JJS,9,1.2802835613562427
13,formulas,156.375,ungram_high,NN,9,-4.301681346365118
14,.,24.75,ungram_high,.,9,-6.2500316988811715
1,the,6961417.875,ungram_high,DT,10,6.461418845027831
2,principal,5500.125,ungram_high,NN,10,-0.691531932254794
3,praised,940.5,ungram_high,VBD,10,-2.471883863339709
4,the,6961417.875,ungram_high,DT,10,6.461418845027831
5,teacher,9843.75,ungram_high,NN,10,-0.10700556143856832
6,near,19676.25,ungram_high,IN,10,0.5877568837961145
7,noticed,5953.5,ungram_high,VBD,10,-0.6119718638171506
8,the,6961417.875,ungram_high,DT,10,6.461418845027831
9,foreign,18263.25,ungram_high,JJ,10,0.5130372275218342
10,exchange,9915.75,ungram_high,NN,10,-0.099690836088126
11,student,8616.375,ungram_high,NN,10,-0.24066834176401825
12,.,24.75,ungram_high,.,10,-6.2500316988811715
1,the,6961417.875,ungram_high,DT,11,6.461418845027831
2,parents,18387.0,ungram_high,NNS,11,0.5198153767552511
3,scolded,136.125,ungram_high,VBD,11,-4.443784131430493
4,the,6961417.875,ungram_high,DT,11,6.461418845027831
5,children,52434.0,ungram_high,NNS,11,1.56992336908797
6,for,958188.375,ungram_high,IN,11,4.477855445776505
7,ignored,3643.875,ungram_high,VBD,11,-1.1056170944094852
8,the,6961417.875,ungram_high,DT,11,6.461418845027831
9,house,57291.75,ungram_high,NN,11,1.6586564092491989
10,rules,12301.875,ungram_high,NNS,11,0.11668850161588322
11,.,24.75,ungram_high,.,11,-6.2500316988811715
1,a,2419745.625,ungram_high,DT,12,5.404505368361806
2,lot,20793.375,ungram_high,NN,12,0.6431181135857279
3,of,3309513.75,ungram_high,IN,12,5.717712269505563
4,people,139677.75,ungram_high,NNS,12,2.5509386501991385
5,did,161357.625,ungram_high,VBD,12,2.6953605900580073
6,better,40468.5,ungram_high,JJR,12,1.310444803434926
7,than,122451.75,ungram_high,IN,12,2.4191844449470437
8,the,6961417.875,ungram_high,DT,12,6.461418845027831
9,ones,13225.5,ungram_high,NNS,12,0.18933449947085962
10,off,78936.75,ungram_high,IN,12,1.9796002383429108
11,skimmed,292.5,ungram_high,VBD,12,-3.6593653176870995
12,the,6961417.875,ungram_high,DT,12,6.461418845027831
13,material,15229.125,ungram_high,NN,12,0.33084487522730205
14,.,24.75,ungram_high,.,12,-6.2500316988811715
1,many,100867.5,ungram_high,JJ,13,2.2250632597369115
2,people,139677.75,ungram_high,NNS,13,2.5509386501991385
3,stared,5208.75,ungram_high,VBD,13,-0.7462958901261224
4,at,537950.25,ungram_high,IN,13,3.900327488661853
5,the,6961417.875,ungram_high,DT,13,6.461418845027831
6,farmers,5667.75,ungram_high,NNS,13,-0.6614191037948634
7,for,958188.375,ungram_high,IN,13,4.477855445776505
8,lifted,4302.0,ungram_high,VBN,13,-0.9384989407315959
9,the,6961417.875,ungram_high,DT,13,6.461418845027831
10,animals,9641.25,ungram_high,NNS,13,-0.1278431333761116
11,from,465226.875,ungram_high,IN,13,3.755010894996567
12,their,293533.875,ungram_high,PRP$,13,3.2942009876799494
13,cages,365.625,ungram_high,NNS,13,-3.4317022931679384
14,.,24.75,ungram_high,.,13,-6.2500316988811715
1,many,100867.5,ungram_high,JJ,14,2.2250632597369115
2,harsh,1734.75,ungram_high,JJ,14,-1.8533394463044128
3,glances,486.0,ungram_high,NNS,14,-3.14114010923714
4,were,363186.0,ungram_high,VBD,14,3.507260646608495
5,directed,3951.0,ungram_high,VBN,14,-1.0240945531866446
6,at,537950.25,ungram_high,IN,14,3.900327488661853
7,the,6961417.875,ungram_high,DT,14,6.461418845027831
8,people,139677.75,ungram_high,NNS,14,2.5509386501991385
9,off,78936.75,ungram_high,RP,14,1.9796002383429108
10,hurried,1486.125,ungram_high,VBN,14,-2.0092647201012652
11,through,94585.5,ungram_high,IN,14,2.160684376304592
12,the,6961417.875,ungram_high,DT,14,6.461418845027831
13,crowd,4966.875,ungram_high,NN,14,-0.7941047593034964
14,rudely,148.5,ungram_high,RB,14,-4.355401926511558
15,.,24.75,ungram_high,.,14,-6.2500316988811715
1,the,6961417.875,ungram_high,DT,15,6.461418845027831
2,jury,2576.25,ungram_high,NN,15,-1.454549002699426
3,was,1039471.875,ungram_high,VBD,15,4.559308638799121
4,not,520624.125,ungram_high,RB,15,3.8675734186303243
5,favorable,11.25,ungram_high,JJ,15,-7.105216335875734
6,toward,1429.875,ungram_high,IN,15,-2.0484882291173507
7,the,6961417.875,ungram_high,DT,15,6.461418845027831
8,defendant,3729.375,ungram_high,NN,15,-1.0822139005300355
9,for,958188.375,ungram_high,IN,15,4.477855445776505
10,changed,12921.75,ungram_high,JJ,15,0.1660152482327948
11,part,56775.375,ungram_high,NN,15,1.6495918770137705
12,of,3309513.75,ungram_high,IN,15,5.717712269505563
13,his,487798.875,ungram_high,PRP$,15,3.80241399149176
14,story,15385.5,ungram_high,NN,15,0.34107860932972095
15,.,24.75,ungram_high,.,15,-6.2500316988811715
1,the,6961417.875,ungram_high,DT,16,6.461418845027831
2,psychiatrist,442.125,ungram_high,NN,16,-3.23750957936452
3,worked,14341.5,ungram_high,VBD,16,0.27059876517839404
4,with,733556.25,ungram_high,IN,16,4.210608759730691
5,a,2419745.625,ungram_high,DT,16,5.404505368361806
6,patient,9261.0,ungram_high,NN,16,-0.16822000333772788
7,off,78936.75,ungram_high,RB,16,1.9796002383429108
8,remembered,6133.5,ungram_high,VBD,16,-0.5820443760010375
9,most,111103.875,ungram_high,JJS,16,2.3218280820352697
10,of,3309513.75,ungram_high,IN,16,5.717712269505563
11,her,367890.75,ungram_high,PRP$,16,3.5201383182468797
12,childhood,3181.5,ungram_high,NN,16,-1.242119837634597
13,family,38799.0,ungram_high,NN,16,1.268244296355963
14,vacations,117.0,ungram_high,NNS,16,-4.5996283478021835
15,.,24.75,ungram_high,.,16,-6.2500316988811715
1,he,766551.375,ungram_high,PRP,17,4.2546246760537185
2,learned,6072.75,ungram_high,VBD,17,-0.5920661112041111
3,a,2419745.625,ungram_high,DT,17,5.404505368361806
4,lot,20793.375,ungram_high,NN,17,0.6431181135857279
5,from,465226.875,ungram_high,IN,17,3.755010894996567
6,the,6961417.875,ungram_high,DT,17,6.461418845027831
7,lawyer,2478.375,ungram_high,NN,17,-1.493589840914268
8,for,958188.375,ungram_high,IN,17,4.477855445776505
9,considered,15217.875,ungram_high,VBN,17,0.33007890684733954
10,the,6961417.875,ungram_high,DT,17,6.461418845027831
11,politician,1218.375,ungram_high,NN,17,-2.210013142639118
12,.,24.75,ungram_high,.,17,-6.2500316988811715
1,due,7588.125,ungram_high,JJ,18,-0.3682509392065717
2,to,2880389.25,ungram_high,TO,18,5.578807643890024
3,its,183494.25,ungram_high,PRP$,18,2.824035185842067
4,style,12065.625,ungram_high,NN,18,0.0972428740029901
5,",",3.375,ungram_high,",",18,-8.553019211179882
6,nobody,7007.625,ungram_high,NN,18,-0.44821375254267415
7,took,44055.0,ungram_high,VBD,18,1.3955168776000015
8,the,6961417.875,ungram_high,DT,18,6.461418845027831
9,news,16377.75,ungram_high,NN,18,0.40375129776890206
10,story,15385.5,ungram_high,NN,18,0.34107860932972095
11,off,78936.75,ungram_high,IN,18,1.9796002383429108
12,predicted,2062.125,ungram_high,VBD,18,-1.6788234977610057
13,the,6961417.875,ungram_high,DT,18,6.461418845027831
14,disaster,3191.625,ungram_high,NN,18,-1.2389414499260214
15,seriously,6411.375,ungram_high,RB,18,-0.5375201495419298
16,.,24.75,ungram_high,.,18,-6.2500316988811715
1,everybody,6844.5,ungram_high,NN,19,-0.47186243175919396
2,marveled,1.125,ungram_high,VBD,19,-9.928453736910233
3,at,537950.25,ungram_high,IN,19,3.900327488661853
4,the,6961417.875,ungram_high,DT,19,6.461418845027831
5,boy,14951.25,ungram_high,NN,19,0.3123710386444603
6,off,78936.75,ungram_high,RP,19,1.9796002383429108
7,screwed,601.875,ungram_high,VBN,19,-2.9246842438864986
8,all,295252.875,ungram_high,PDT,19,3.300044068279032
9,the,6961417.875,ungram_high,DT,19,6.461418845027831
10,pieces,6271.875,ungram_high,NNS,19,-0.5596603554378805
11,together,28080.0,ungram_high,RB,19,0.9442567814842326
12,in,2118706.875,ungram_high,IN,19,5.2716165665251795
13,under,68662.125,ungram_high,IN,19,1.8399672224185286
14,a,2419745.625,ungram_high,DT,19,5.404505368361806
15,minute,10098.0,ungram_high,NN,19,-0.08137325520315165
16,.,24.75,ungram_high,.,19,-6.2500316988811715
1,the,6961417.875,ungram_high,DT,20,6.461418845027831
2,instructor,659.25,ungram_high,NN,20,-2.8317505775907215
3,taught,4396.5,ungram_high,VBD,20,-0.916707325150304
4,an,387051.75,ungram_high,DT,20,3.5709409332100446
5,optional,1081.125,ungram_high,JJ,20,-2.3307205937078
6,class,20417.625,ungram_high,NN,20,0.6248294691152033
7,for,958188.375,ungram_high,IN,20,4.477855445776505
8,the,6961417.875,ungram_high,DT,20,6.461418845027831
9,students,16427.25,ungram_high,NNS,20,0.40679311382882744
10,off,78936.75,ungram_high,IN,20,1.9796002383429108
11,wondered,5450.625,ungram_high,VBN,20,-0.700663529712245
12,about,221755.5,ungram_high,IN,20,3.0135808560041815
13,the,6961417.875,ungram_high,DT,20,6.461418845027831
14,details,13271.625,ungram_high,NNS,20,0.19282238679763833
15,of,3309513.75,ungram_high,IN,20,5.717712269505563
16,the,6961417.875,ungram_high,DT,20,6.461418845027831
17,experiment,3526.875,ungram_high,NN,20,-1.1384557569688427
18,.,24.75,ungram_high,.,20,-6.2500316988811715
1,it,1225753.875,ungram_high,PRP,21,4.724208657999368
2,was,1039471.875,ungram_high,VBD,21,4.559308638799121
3,of,3309513.75,ungram_high,IN,21,5.717712269505563
4,concern,11722.5,ungram_high,NN,21,0.06830042367102891
5,to,2880389.25,ungram_high,TO,21,5.578807643890024
6,the,6961417.875,ungram_high,DT,21,6.461418845027831
7,tourists,1685.25,ungram_high,NNS,21,-1.8824001760101252
8,that,1254804.75,ungram_high,IN,21,4.747640315532376
9,the,6961417.875,ungram_high,DT,21,6.461418845027831
10,monkey,653.625,ungram_high,NN,21,-2.840738860760556
11,for,958188.375,ungram_high,IN,21,4.477855445776505
12,charged,5371.875,ungram_high,VBN,21,-0.7153134303786763
13,the,6961417.875,ungram_high,DT,21,6.461418845027831
14,bars,2742.75,ungram_high,NNS,21,-1.3915683800252632
15,seemed,26789.625,ungram_high,VBD,21,0.8970984354565016
16,rather,24008.625,ungram_high,RB,21,0.7872441643326856
17,angry,4754.25,ungram_high,JJ,21,-0.8380235264012231
18,.,24.75,ungram_high,.,21,-6.2500316988811715
1,the,6961417.875,ungram_high,DT,22,6.461418845027831
2,parents,18387.0,ungram_high,NNS,22,0.5198153767552511
3,sat,13698.0,ungram_high,VBD,22,0.22456708351073953
4,and,3018237.75,ungram_high,CC,22,5.625565196146023
5,talked,4977.0,ungram_high,VBD,22,-0.7919687742326658
6,about,221755.5,ungram_high,IN,22,3.0135808560041815
7,the,6961417.875,ungram_high,DT,22,6.461418845027831
8,children,52434.0,ungram_high,NNS,22,1.56992336908797
9,off,78936.75,ungram_high,IN,22,1.9796002383429108
10,attacked,3262.5,ungram_high,VBN,22,-1.2168150309168468
11,each,57146.625,ungram_high,DT,22,1.6561173168974255
12,other,159907.5,ungram_high,JJ,22,2.6863250877098728
13,with,733556.25,ungram_high,IN,22,4.210608759730691
14,super,1874.25,ungram_high,NNP,22,-1.7751763271349923
15,soakers,2.25,ungram_high,NNP,22,-9.04708014989069
16,.,24.75,ungram_high,.,22,-6.2500316988811715
1,the,6961417.875,gram_low,DT,1,6.461418845027831
2,professor,5847.75,gram_low,NN,1,-0.6300017567337541
3,saw,30079.125,gram_low,VBD,1,1.0131758548051946
4,the,6961417.875,gram_low,DT,1,6.461418845027831
5,students,16427.25,gram_low,NNS,1,0.40679311382882744
6,that,1254804.75,gram_low,WDT,1,4.747640315532376
7,ambled,119.25,gram_low,VBD,1,-4.581058487732258
8,across,28353.375,gram_low,IN,1,0.9539596942519336
9,the,6961417.875,gram_low,DT,1,6.461418845027831
10,quad,113.625,gram_low,NN,1,-4.632843716354775
11,.,24.75,gram_low,.,1,-6.2500316988811715
1,we,403641.0,gram_low,PRP,2,3.6129337402428114
2,celebrated,1942.875,gram_low,VBD,2,-1.7390763927011272
3,with,733556.25,gram_low,IN,2,4.210608759730691
4,the,6961417.875,gram_low,DT,2,6.461418845027831
5,team,21287.25,gram_low,NN,2,0.6666542532390136
6,that,1254804.75,gram_low,WDT,2,4.747640315532376
7,trounced,47.25,gram_low,VBD,2,-5.54808999357053
8,our,106881.75,gram_low,PRP$,2,2.2830431664730333
9,rival,2916.0,gram_low,NN,2,-1.3297571313732401
10,.,24.75,gram_low,.,2,-6.2500316988811715
1,we,403641.0,gram_low,PRP,3,3.6129337402428114
2,rented,958.5,gram_low,VBD,3,-2.452695875713039
3,the,6961417.875,gram_low,DT,3,6.461418845027831
4,bowling,914.625,gram_low,NN,3,-2.500194050246814
5,shoes,4115.25,gram_low,NNS,3,-0.9831600637618649
6,that,1254804.75,gram_low,WDT,3,4.747640315532376
7,chafed,48.375,gram_low,VBD,3,-5.524680661929304
8,our,106881.75,gram_low,PRP$,3,2.2830431664730333
9,ankles,571.5,gram_low,NNS,3,-2.9769533320381623
10,.,24.75,gram_low,.,3,-6.2500316988811715
1,while,63722.25,gram_low,IN,4,1.765196213256624
2,they,487659.375,gram_low,PRP,4,3.802128335474013
3,were,363186.0,gram_low,VBD,4,3.507260646608495
4,at,537950.25,gram_low,IN,4,3.900327488661853
5,the,6961417.875,gram_low,DT,4,6.461418845027831
6,park,12936.375,gram_low,NN,4,0.16716467509073396
7,",",3.375,gram_low,",",4,-8.553019211179882
8,they,487659.375,gram_low,PRP,4,3.802128335474013
9,saw,30079.125,gram_low,VBD,4,1.0131758548051946
10,the,6961417.875,gram_low,DT,4,6.461418845027831
11,children,52434.0,gram_low,NNS,4,1.56992336908797
12,that,1254804.75,gram_low,WDT,4,4.747640315532376
13,pestered,82.125,gram_low,VBD,4,-4.967481495299316
14,them,195095.25,gram_low,PRP,4,2.8853912573285805
15,yesterday,21945.375,gram_low,NN,4,0.6971753135412013
16,.,24.75,gram_low,.,4,-6.2500316988811715
1,at,537950.25,gram_low,IN,5,3.900327488661853
2,the,6961417.875,gram_low,DT,5,6.461418845027831
3,supermarket,1200.375,gram_low,NN,5,-2.225055954138468
4,",",3.375,gram_low,",",5,-8.553019211179882
5,we,403641.0,gram_low,PRP,5,3.6129337402428114
6,ran,9834.75,gram_low,VBD,5,-0.10792366873283171
7,into,183903.75,gram_low,IN,5,2.8262649157595674
8,the,6961417.875,gram_low,DT,5,6.461418845027831
9,people,139677.75,gram_low,NNS,5,2.5509386501991385
10,that,1254804.75,gram_low,WDT,5,4.747640315532376
11,renovated,211.5,gram_low,VBD,5,-3.991485119668974
12,our,106881.75,gram_low,PRP$,5,2.2830431664730333
13,house,57291.75,gram_low,NN,5,1.6586564092491989
14,last,81204.75,gram_low,JJ,5,2.0079637712192473
15,year,83000.25,gram_low,NN,5,2.0298646388288097
16,.,24.75,gram_low,.,5,-6.2500316988811715
1,while,63722.25,gram_low,IN,6,1.765196213256624
2,in,2118706.875,gram_low,IN,6,5.2716165665251795
3,the,6961417.875,gram_low,DT,6,6.461418845027831
4,recycling,1179.0,gram_low,NN,6,-2.2430542193266145
5,center,573.75,gram_low,NN,6,-2.9731869838816056
6,",",3.375,gram_low,",",6,-8.553019211179882
7,we,403641.0,gram_low,PRP,6,3.6129337402428114
8,looked,39575.25,gram_low,VBD,6,1.2880871193509502
9,at,537950.25,gram_low,IN,6,3.900327488661853
10,the,6961417.875,gram_low,DT,6,6.461418845027831
11,machines,5383.125,gram_low,NNS,6,-0.7131404227062494
12,that,1254804.75,gram_low,WDT,6,4.747640315532376
13,sifted,132.75,gram_low,VBD,6,-4.472207301439265
14,through,94585.5,gram_low,IN,6,2.160684376304592
15,our,106881.75,gram_low,PRP$,6,2.2830431664730333
16,garbage,317.25,gram_low,NN,6,-3.5759558263397446
17,.,24.75,gram_low,.,6,-6.2500316988811715
1,we,403641.0,gram_low,PRP,7,3.6129337402428114
2,watched,7535.25,gram_low,VBD,7,-0.37528124969679366
3,the,6961417.875,gram_low,DT,7,6.461418845027831
4,workers,16564.5,gram_low,NNS,7,0.4151295572459384
5,that,1254804.75,gram_low,WDT,7,4.747640315532376
6,sowed,51.75,gram_low,VBD,7,-5.457494896695705
7,the,6961417.875,gram_low,DT,7,6.461418845027831
8,seeds,1851.75,gram_low,NNS,7,-1.7874941908026447
9,onto,6984.0,gram_low,IN,7,-0.4515605385572636
10,the,6961417.875,gram_low,DT,7,6.461418845027831
11,fields,6557.625,gram_low,NNS,7,-0.5148816692426097
12,.,24.75,gram_low,.,7,-6.2500316988811715
1,the,6961417.875,gram_low,DT,8,6.461418845027831
2,tv,7354.125,gram_low,NN,8,-0.39970672807215857
3,show,30088.125,gram_low,NN,8,1.0134756513850014
4,with,733556.25,gram_low,IN,8,4.210608759730691
5,the,6961417.875,gram_low,DT,8,6.461418845027831
6,mountaineers,78.75,gram_low,NNS,8,-5.015515195721013
7,who,232455.375,gram_low,WP,8,3.0607401348152368
8,hoisted,261.0,gram_low,VBD,8,-3.7749253662274063
9,the,6961417.875,gram_low,DT,8,6.461418845027831
10,rocks,3290.625,gram_low,NNS,8,-1.2081950704552764
11,was,1039471.875,gram_low,VBD,8,4.559308638799121
12,a,2419745.625,gram_low,DT,8,5.404505368361806
13,huge,8888.625,gram_low,JJ,8,-0.20945247317087634
14,success,15078.375,gram_low,NN,8,0.32085886510720146
15,.,24.75,gram_low,.,8,-6.2500316988811715
1,the,6961417.875,gram_low,DT,9,6.461418845027831
2,professor,5847.75,gram_low,NN,9,-0.6300017567337541
3,gave,25814.25,gram_low,VBD,9,0.8599337458566444
4,extra,10737.0,gram_low,JJ,9,-0.019795288248643062
5,credit,8296.875,gram_low,NN,9,-0.27863518784021635
6,to,2880389.25,gram_low,TO,9,5.578807643890024
7,the,6961417.875,gram_low,DT,9,6.461418845027831
8,students,16427.25,gram_low,NNS,9,0.40679311382882744
9,that,1254804.75,gram_low,WDT,9,4.747640315532376
10,derived,3864.375,gram_low,VBD,9,-1.0464419607222382
11,the,6961417.875,gram_low,DT,9,6.461418845027831
12,best,39268.125,gram_low,JJS,9,1.2802835613562427
13,formulas,156.375,gram_low,NN,9,-4.301681346365118
14,.,24.75,gram_low,.,9,-6.2500316988811715
1,the,6961417.875,gram_low,DT,10,6.461418845027831
2,principal,5500.125,gram_low,NN,10,-0.691531932254794
3,praised,940.5,gram_low,VBD,10,-2.471883863339709
4,the,6961417.875,gram_low,DT,10,6.461418845027831
5,teacher,9843.75,gram_low,NN,10,-0.10700556143856832
6,that,1254804.75,gram_low,WDT,10,4.747640315532376
7,berated,52.875,gram_low,VBD,10,-5.436042892745995
8,the,6961417.875,gram_low,DT,10,6.461418845027831
9,foreign,18263.25,gram_low,JJ,10,0.5130372275218342
10,exchange,9915.75,gram_low,NN,10,-0.099690836088126
11,student,8616.375,gram_low,NN,10,-0.24066834176401825
12,.,24.75,gram_low,.,10,-6.2500316988811715
1,the,6961417.875,gram_low,DT,11,6.461418845027831
2,parents,18387.0,gram_low,NNS,11,0.5198153767552511
3,scolded,136.125,gram_low,VBD,11,-4.443784131430493
4,the,6961417.875,gram_low,DT,11,6.461418845027831
5,children,52434.0,gram_low,NNS,11,1.56992336908797
6,who,232455.375,gram_low,WP,11,3.0607401348152368
7,flouted,99.0,gram_low,VBD,11,-4.772576710960047
8,the,6961417.875,gram_low,DT,11,6.461418845027831
9,house,57291.75,gram_low,NN,11,1.6586564092491989
10,rules,12301.875,gram_low,NNS,11,0.11668850161588322
11,.,24.75,gram_low,.,11,-6.2500316988811715
1,a,2419745.625,gram_low,DT,12,5.404505368361806
2,lot,20793.375,gram_low,NN,12,0.6431181135857279
3,of,3309513.75,gram_low,IN,12,5.717712269505563
4,people,139677.75,gram_low,NNS,12,2.5509386501991385
5,did,161357.625,gram_low,VBD,12,2.6953605900580073
6,better,40468.5,gram_low,JJR,12,1.310444803434926
7,than,122451.75,gram_low,IN,12,2.4191844449470437
8,the,6961417.875,gram_low,DT,12,6.461418845027831
9,ones,13225.5,gram_low,NNS,12,0.18933449947085962
10,who,232455.375,gram_low,WP,12,3.0607401348152368
11,perused,40.5,gram_low,VBD,12,-5.714758623529565
12,the,6961417.875,gram_low,DT,12,6.461418845027831
13,material,15229.125,gram_low,NN,12,0.33084487522730205
14,.,24.75,gram_low,.,12,-6.2500316988811715
1,many,100867.5,gram_low,JJ,13,2.2250632597369115
2,people,139677.75,gram_low,NNS,13,2.5509386501991385
3,stared,5208.75,gram_low,VBD,13,-0.7462958901261224
4,at,537950.25,gram_low,IN,13,3.900327488661853
5,the,6961417.875,gram_low,DT,13,6.461418845027831
6,farmers,5667.75,gram_low,NNS,13,-0.6614191037948634
7,who,232455.375,gram_low,WP,13,3.0607401348152368
8,roused,301.5,gram_low,VBD,13,-3.62838951707396
9,the,6961417.875,gram_low,DT,13,6.461418845027831
10,animals,9641.25,gram_low,NNS,13,-0.1278431333761116
11,from,465226.875,gram_low,IN,13,3.755010894996567
12,their,293533.875,gram_low,PRP$,13,3.2942009876799494
13,cages,365.625,gram_low,NNS,13,-3.4317022931679384
14,.,24.75,gram_low,.,13,-6.2500316988811715
1,many,100867.5,gram_low,JJ,14,2.2250632597369115
2,harsh,1734.75,gram_low,JJ,14,-1.8533394463044128
3,glances,486.0,gram_low,NNS,14,-3.14114010923714
4,were,363186.0,gram_low,VBD,14,3.507260646608495
5,directed,3951.0,gram_low,VBN,14,-1.0240945531866446
6,at,537950.25,gram_low,IN,14,3.900327488661853
7,the,6961417.875,gram_low,DT,14,6.461418845027831
8,people,139677.75,gram_low,NNS,14,2.5509386501991385
9,who,232455.375,gram_low,WP,14,3.0607401348152368
10,hustled,113.625,gram_low,VBD,14,-4.632843716354775
11,through,94585.5,gram_low,IN,14,2.160684376304592
12,the,6961417.875,gram_low,DT,14,6.461418845027831
13,crowd,4966.875,gram_low,NN,14,-0.7941047593034964
14,rudely,148.5,gram_low,RB,14,-4.355401926511558
15,.,24.75,gram_low,.,14,-6.2500316988811715
1,the,6961417.875,gram_low,DT,15,6.461418845027831
2,jury,2576.25,gram_low,NN,15,-1.454549002699426
3,was,1039471.875,gram_low,VBD,15,4.559308638799121
4,not,520624.125,gram_low,RB,15,3.8675734186303243
5,favorable,11.25,gram_low,JJ,15,-7.105216335875734
6,toward,1429.875,gram_low,IN,15,-2.0484882291173507
7,the,6961417.875,gram_low,DT,15,6.461418845027831
8,defendant,3729.375,gram_low,NN,15,-1.0822139005300355
9,who,232455.375,gram_low,WP,15,3.0607401348152368
10,omitted,1425.375,gram_low,VBD,15,-2.0514929364531427
11,part,56775.375,gram_low,NN,15,1.6495918770137705
12,of,3309513.75,gram_low,IN,15,5.717712269505563
13,his,487798.875,gram_low,PRP$,15,3.80241399149176
14,story,15385.5,gram_low,NN,15,0.34107860932972095
15,.,24.75,gram_low,.,15,-6.2500316988811715
1,the,6961417.875,gram_low,DT,16,6.461418845027831
2,psychiatrist,442.125,gram_low,NN,16,-3.23750957936452
3,worked,14341.5,gram_low,VBD,16,0.27059876517839404
4,with,733556.25,gram_low,IN,16,4.210608759730691
5,a,2419745.625,gram_low,DT,16,5.404505368361806
6,patient,9261.0,gram_low,NN,16,-0.16822000333772788
